8	10.4001	8.0009	0.884114	0.716705	-2.53734	6.16403	-0.801618	6.59855	1.23	0.3	-0.793353
8	13.8127	1.05591	1.17422	0.313219	1.5723	1.46706	-0.811146	1.03315	1.23	0.3	0.991445
8	15.1268	0.753872	1.28593	0.334822	-1.10319	1.01758	-1.02463	0.562038	1.23	0.3	0.92388
8	15.0028	0.709625	1.27539	0.331473	-6.0205	1.21808	-2.16994	0.653362	1.23	0.3	0.608761
8	14.5711	0.795631	1.23869	0.323704	-9.299	1.34882	-3.31333	0.741334	1.23	0.3	0.382683
8	14.8149	0.634394	1.25942	0.326343	-8.81345	1.12676	-1.6927	0.565909	1.23	0.3	0.130526
8	14.7106	0.491873	1.25055	0.322313	-8.09001	0.77091	-0.564308	0.315392	1.23	0.3	-0.130526
8	13.0196	0.460167	1.1068	0.285544	-6.47669	0.698197	-0.296613	0.304012	1.23	0.3	-0.382683
8	7.28879	0.37138	0.7879	0.177727	-2.73178	0.663563	-0.0509216	0.334024	1.25	0.3	-0.608761
8	23.0697	16.3414	2.49377	1.84951	5.74684	13.0023	6.68667	15.255	1.25	0.3	0.991445
8	16.0911	0.827954	1.7394	0.392555	-1.27683	1.01486	-0.443324	0.457641	1.25	0.3	0.92388
8	18.4579	4.4346	1.99525	0.64963	0.168247	4.06242	2.8518	4.54165	1.25	0.3	0.793353
8	13.6519	0.665775	1.47573	0.332168	-3.81667	1.14294	-0.432868	0.658873	1.25	0.3	0.608761
8	11.704	0.553811	1.26517	0.284382	-7.44299	1.00636	-2.28128	0.52497	1.25	0.3	0.382683
8	11.2958	0.496089	1.22104	0.273618	-6.85246	0.883949	-1.42954	0.435036	1.25	0.3	0.130526
8	10.6163	0.376141	1.1476	0.25543	-5.72404	0.600501	-0.594255	0.248841	1.25	0.3	-0.130526
8	9.12853	0.329216	0.986771	0.219734	-4.36028	0.522103	-0.0458926	0.219769	1.25	0.3	-0.382683
8	13.5719	2.96017	1.51089	0.464975	6.89704	6.99573	0.676999	1.46562	1.27	0.3	0.991445
8	4.62199	0.254104	0.514542	0.115239	-2.33472	0.515073	0.0955326	0.231863	1.27	0.3	-0.608761
8	5.74177	5.16639	0.639202	0.591653	0.431383	2.44068	-2.06031	3.49797	1.27	0.3	-0.793353
8	14.7195	0.783548	1.63865	0.366308	0.0685619	1.05427	0.301356	0.423289	1.27	0.3	0.92388
8	10.9458	9.11298	1.21854	1.04843	-4.47311	8.08564	-2.26255	8.23418	1.27	0.3	0.793353
8	11.3267	0.546809	1.26094	0.280452	-4.24576	0.938625	-0.760935	0.493832	1.27	0.3	0.608761
8	9.53064	1.00815	1.061	0.256241	-5.47734	1.63833	-0.958571	1.09232	1.27	0.3	0.382683
8	8.67583	0.407715	0.965835	0.214551	-5.25988	0.749549	-1.06212	0.382684	1.27	0.3	0.130526
8	7.30239	0.277098	0.812937	0.179174	-4.28289	0.454793	-0.497101	0.173279	1.27	0.3	-0.130526
8	6.2578	0.263359	0.696648	0.154066	-2.85891	0.397002	-0.594561	0.187741	1.27	0.3	-0.382683
8	13.542	0.937899	1.48367	0.342891	-0.285631	1.71329	0.0280287	0.415092	1.29	0.3	0.92388
8	15.2575	17.0764	1.67162	1.90687	-4.97892	16.849	1.93789	18.3331	1.29	0.3	0.991445
8	3.05064	0.192345	0.33423	0.0766476	-1.65339	0.358711	-0.176686	0.161867	1.29	0.3	-0.608761
8	2.45251	1.03824	0.268699	0.128254	-0.639403	1.10051	-0.36651	1.0791	1.29	0.3	-0.793353
8	9.86479	0.717774	1.08079	0.250942	-4.79909	1.38418	-1.79541	0.549832	1.29	0.3	0.793353
8	9.97961	0.50199	1.09337	0.24727	-2.41538	0.845774	0.1508	0.477145	1.29	0.3	0.608761
8	7.82973	0.867331	0.857831	0.21167	-3.88143	1.35928	-0.6708	0.94	1.29	0.3	0.382683
8	6.73347	0.322657	0.737724	0.166456	-3.2733	0.598411	-0.440732	0.328777	1.29	0.3	0.130526
8	5.45973	0.236416	0.598172	0.134409	-3.34813	0.396315	-0.577983	0.165983	1.29	0.3	-0.130526
8	4.22962	0.179973	0.4634	0.104059	-2.02667	0.304252	-0.472098	0.135925	1.29	0.3	-0.382683
8	16.5001	4.06107	1.81784	0.60229	0.236681	5.17507	0.0334427	5.19356	1.31	0.3	0.991445
8	13.2264	0.843796	1.45716	0.336311	0.0176762	1.57087	1.10847	0.438167	1.31	0.3	0.92388
8	2.13207	0.16038	0.234892	0.0550151	-1.17854	0.345715	-0.184685	0.152066	1.31	0.3	-0.608761
8	1.38278	1.77327	0.152342	0.198264	-0.612115	1.81426	-0.00738925	1.67416	1.31	0.3	-0.793353
8	9.27518	0.538626	1.02186	0.234293	-2.82034	1.00084	-0.68818	0.423268	1.31	0.3	0.793353
8	8.92419	0.418053	0.983187	0.222887	-2.5393	0.71595	0.290304	0.364517	1.31	0.3	0.608761
8	5.5355	0.765321	0.609852	0.159395	-5.53764	1.53256	-1.93562	0.914279	1.31	0.3	0.382683
8	5.14747	0.262175	0.567102	0.12906	-3.21862	0.505236	-0.725101	0.26021	1.31	0.3	0.130526
8	4.04857	0.184462	0.446035	0.100999	-2.38213	0.323146	-0.649267	0.123647	1.31	0.3	-0.130526
8	3.07997	0.135122	0.339323	0.076722	-1.68773	0.236557	-0.331113	0.0989284	1.31	0.3	-0.382683
8	21.4282	1.88551	2.42579	0.573826	5.49315	3.31716	-4.58673	2.27958	1.33	0.3	0.991445
8	14.086	3.48861	1.59462	0.527796	-6.57262	7.95227	1.14377	0.675737	1.33	0.3	0.92388
8	1.45178	0.112766	0.16435	0.0382788	-0.962144	0.249008	-0.179383	0.0998862	1.33	0.3	-0.608761
8	0.653075	1.0429	0.0739317	0.119173	-0.563852	1.8007	0.216085	1.39204	1.33	0.3	-0.793353
8	8.61113	0.613945	0.974827	0.225051	-3.27906	1.49262	0.133355	0.48246	1.33	0.3	0.793353
8	7.70283	0.424285	0.872003	0.197404	-3.70432	0.739143	-0.0322853	0.373122	1.33	0.3	0.608761
8	5.66561	0.327748	0.641378	0.145637	-3.23113	0.665037	-0.51891	0.405207	1.33	0.3	0.382683
8	4.31423	0.22235	0.488395	0.110155	-2.80689	0.436856	-0.513803	0.214965	1.33	0.3	0.130526
8	3.38426	0.150201	0.383117	0.085825	-1.99567	0.28249	-0.547662	0.117137	1.33	0.3	-0.130526
8	2.47237	0.124764	0.279886	0.0630587	-1.13468	0.224086	-0.381785	0.0998639	1.33	0.3	-0.382683
8	1.09683	0.0814671	0.126486	0.028143	-0.58246	0.170997	-0.161113	0.081816	1.35	0.3	-0.608761
8	15.501	0.89721	1.78757	0.388931	-0.135822	1.56558	-0.463814	0.800458	1.35	0.3	0.991445
8	8.81433	0.532643	1.01647	0.221861	-1.71738	1.13447	0.922916	0.499125	1.35	0.3	0.793353
8	6.49044	0.364568	0.748477	0.162514	-3.45634	0.675699	-0.192782	0.328007	1.35	0.3	0.608761
8	4.48055	0.281072	0.516696	0.113113	-3.18848	0.608569	-0.573887	0.306628	1.35	0.3	0.382683
8	3.83375	0.185605	0.442108	0.0951637	-2.65004	0.388685	-0.429511	0.185406	1.35	0.3	0.130526
8	2.824	0.118702	0.325663	0.0696611	-1.91682	0.224967	-0.46749	0.0879565	1.35	0.3	-0.130526
8	1.90563	0.107573	0.219757	0.0477309	-0.992491	0.189527	-0.290109	0.0835814	1.35	0.3	-0.382683
8	15.4007	4.0604	1.79428	0.614866	4.14849	4.87311	-3.83456	4.23457	1.37	0.3	0.92388
8	1.40288	1.31154	0.163445	0.156936	0.432627	0.706096	-0.895786	1.09864	1.37	0.3	-0.793353
8	12.6778	0.666119	1.47704	0.332513	-0.27869	1.23895	-0.160788	0.541122	1.37	0.3	0.991445
8	7.21065	0.420589	0.840088	0.190314	-0.882662	0.988882	1.1998	0.400415	1.37	0.3	0.793353
8	6.12652	0.334272	0.71378	0.161029	-2.73384	0.617553	0.46778	0.324878	1.37	0.3	0.608761
8	4.76855	0.311494	0.555567	0.126915	-3.184	0.638175	0.103039	0.329959	1.37	0.3	0.382683
8	3.47791	0.194602	0.4052	0.0915512	-2.48555	0.415457	-0.138219	0.214647	1.37	0.3	0.130526
8	2.30499	0.0966324	0.268547	0.059854	-1.80866	0.180898	-0.429816	0.0669066	1.37	0.3	-0.130526
8	1.66322	0.0831656	0.193776	0.0435107	-0.816552	0.153112	-0.321858	0.0681709	1.37	0.3	-0.382683
8	1.08605	0.087549	0.126532	0.0295167	-0.495125	0.154793	-0.262792	0.0763171	1.37	0.3	-0.608761
8	7.83163	0.308934	0.930328	0.206097	-2.01214	1.12758	1.75882	0.512693	1.39	0.3	0.793353
8	13.2353	2.77991	1.57224	0.475939	4.45876	4.31926	-2.4593	2.81911	1.39	0.3	0.92388
8	12.5946	0.571745	1.49612	0.333139	0.559634	1.09001	0.943308	0.466284	1.39	0.3	0.991445
8	6.14353	0.351095	0.729797	0.164466	-3.5388	0.68882	0.656268	0.380541	1.39	0.3	0.608761
8	4.38764	0.278186	0.521213	0.118328	-3.0156	0.585639	0.0169869	0.325759	1.39	0.3	0.382683
8	3.03696	0.135066	0.360763	0.0802634	-2.65007	0.261369	-0.41019	0.10236	1.39	0.3	0.130526
8	2.26006	0.101075	0.268475	0.0597442	-1.69934	0.212543	-0.229913	0.0839601	1.39	0.3	-0.130526
8	1.41666	0.0862781	0.168287	0.0380899	-0.829599	0.1479	-0.293333	0.0676143	1.39	0.3	-0.382683
8	0.950547	0.091897	0.112917	0.026927	-0.553082	0.150949	-0.227762	0.0801167	1.39	0.3	-0.608761
8	6.90156	0.304591	0.830631	0.184389	-2.46394	1.12996	1.50568	0.502586	1.41	0.3	0.793353
8	8.36174	1.00348	1.00637	0.250043	-1.81365	2.08642	0.351639	0.782016	1.41	0.3	0.92388
8	0.91079	0.722849	0.109617	0.0902072	0.00320308	0.531566	-0.389642	0.676271	1.41	0.3	-0.793353
8	11.2036	0.551408	1.3484	0.300765	-1.76206	1.0348	0.207092	0.468189	1.41	0.3	0.991445
8	5.60636	0.341207	0.674748	0.152431	-3.63585	0.752758	0.567812	0.346498	1.41	0.3	0.608761
8	4.29851	0.237682	0.517343	0.116129	-3.70692	0.52078	-0.119013	0.248282	1.41	0.3	0.382683
8	3.06044	0.135017	0.368336	0.0817646	-2.57196	0.281421	-0.245177	0.117929	1.41	0.3	0.130526
8	2.14453	0.090584	0.258102	0.0572002	-1.73609	0.184519	-0.170657	0.0652927	1.41	0.3	-0.130526
8	1.3538	0.0676527	0.162935	0.0363705	-1.02185	0.138484	-0.191989	0.0530137	1.41	0.3	-0.382683
8	1.00867	0.0954736	0.121397	0.028802	-0.513776	0.172818	-0.272064	0.0901001	1.41	0.3	-0.608761
8	6.5573	1.4421	0.786683	0.244886	-4.11852	3.78625	0.829263	2.23596	1.43	0.3	0.793353
8	0.963994	0.936519	0.115651	0.115207	-0.141957	0.6829	-0.427489	0.908831	1.43	0.3	-0.793353
8	10.6704	0.475837	1.28013	0.28774	-0.880561	0.918715	1.80909	0.408464	1.43	0.3	0.991445
8	7.13005	0.728843	0.855396	0.207747	-3.25186	1.64056	-0.168446	0.845992	1.43	0.3	0.92388
8	5.43094	0.368076	0.651552	0.15018	-4.63629	0.895585	0.178319	0.375327	1.43	0.3	0.608761
8	4.5836	0.219224	0.549897	0.123968	-4.16337	0.412465	-0.0455911	0.136209	1.43	0.3	0.382683
8	3.33038	0.159992	0.399547	0.0900911	-2.76686	0.366535	-0.0856173	0.170636	1.43	0.3	0.130526
8	2.17909	0.0935693	0.261426	0.0586776	-1.87664	0.197569	-0.235745	0.0705166	1.43	0.3	-0.130526
8	1.54152	0.109566	0.184937	0.0428107	-1.30749	0.19043	-0.13687	0.0675466	1.43	0.3	-0.382683
8	0.949558	0.0609798	0.113919	0.0261416	-0.70946	0.128713	-0.1343	0.0515713	1.43	0.3	-0.608761
8	7.62358	1.34541	0.9087	0.258251	-1.93971	3.03405	0.348285	1.53252	1.45	0.3	0.793353
8	1.6191	1.58454	0.19299	0.193702	0.203322	0.941615	-0.930841	1.4609	1.45	0.3	-0.793353
8	9.31259	0.412031	1.11002	0.252101	-1.47568	0.817548	1.58808	0.347816	1.45	0.3	0.991445
8	6.1053	1.23832	0.727727	0.21924	-3.07844	2.19679	-0.252674	1.59034	1.45	0.3	0.92388
8	5.86881	0.394674	0.699538	0.162777	-3.60498	1.01194	1.06989	0.523728	1.45	0.3	0.608761
8	4.48148	0.186367	0.534175	0.12105	-3.91555	0.387726	-0.0330157	0.126501	1.45	0.3	0.382683
8	3.42455	0.170661	0.408193	0.0931776	-2.96509	0.357232	-0.141671	0.155291	1.45	0.3	0.130526
8	2.58115	0.105396	0.307663	0.0696776	-2.50419	0.232274	-0.231706	0.0771998	1.45	0.3	-0.130526
8	1.78908	0.0835663	0.213251	0.0485374	-1.53479	0.178778	-0.221483	0.0634843	1.45	0.3	-0.382683
8	1.23199	0.0816316	0.146848	0.0341287	-0.83701	0.154654	-0.231462	0.0680522	1.45	0.3	-0.608761
8	1.57598	0.489742	0.201583	0.076185	-0.460556	0.674939	-0.525617	0.640142	1.47	0.3	-0.793353
8	9.53474	0.429236	1.21959	0.268009	-1.49526	0.909274	1.86678	0.401203	1.47	0.3	0.991445
8	8.11225	2.12024	1.03764	0.35123	-1.79155	2.86578	1.97441	2.6742	1.47	0.3	0.92388
8	6.94584	0.46491	0.888443	0.200137	-3.68437	0.957405	1.45605	0.497969	1.47	0.3	0.793353
8	5.31695	0.3384	0.680092	0.152553	-4.90813	0.862891	0.0587198	0.346756	1.47	0.3	0.608761
8	5.11285	0.211212	0.653986	0.143239	-4.69328	0.474943	0.0590073	0.151144	1.47	0.3	0.382683
8	4.08325	0.198365	0.52229	0.115171	-3.73085	0.50148	0.0270369	0.248043	1.47	0.3	0.130526
8	3.2878	0.12419	0.420543	0.0918401	-2.77351	0.274427	-0.265724	0.0983289	1.47	0.3	-0.130526
8	2.39446	0.0968124	0.306276	0.0670316	-1.99628	0.215824	-0.301464	0.0782561	1.47	0.3	-0.382683
8	1.88688	0.122764	0.241351	0.0542359	-1.50359	0.239829	-0.217482	0.0899378	1.47	0.3	-0.608761
8	5.53921	0.218455	0.833448	0.167484	-4.89536	0.979847	-0.0422474	0.422609	1.49	0.3	0.608761
8	1.99105	0.212399	0.29958	0.0671265	-1.32963	0.479757	-0.438563	0.333316	1.49	0.3	-0.793353
8	9.45745	0.425617	1.423	0.287616	0.24807	0.894151	1.92171	0.414451	1.49	0.3	0.991445
8	6.4535	1.20662	0.971015	0.263761	-2.37863	2.24944	0.646663	1.66481	1.49	0.3	0.92388
8	5.0634	0.217237	0.761855	0.153637	-4.48679	0.531543	0.0903667	0.177222	1.49	0.3	0.382683
8	4.58064	0.208747	0.689218	0.139392	-4.43186	0.558588	-0.0531812	0.261332	1.49	0.3	0.130526
8	3.81343	0.143358	0.573782	0.1151	-3.37195	0.325112	-0.361295	0.116626	1.49	0.3	-0.130526
8	3.24433	0.127163	0.488152	0.0980728	-3.24533	0.29551	-0.38029	0.0978588	1.49	0.3	-0.382683
8	2.47869	0.117465	0.372951	0.0755838	-2.02553	0.265248	-0.399368	0.110598	1.49	0.3	-0.608761
8	7.00061	1.28843	0.846131	0.24734	-1.91134	3.05194	1.41352	1.27013	1.51	0.3	0.793353
8	1.86315	0.408057	0.22519	0.0710492	-1.69625	1.03587	0.0976179	0.708069	1.51	0.3	-0.793353
8	10.6065	0.536777	1.28196	0.298284	0.450293	1.13879	1.8881	0.507515	1.51	0.3	0.991445
8	6.29255	1.79054	0.760551	0.276893	-3.32488	2.93149	-0.516926	2.2129	1.51	0.3	0.92388
8	5.18048	0.382344	0.62614	0.149522	-4.00379	0.950631	0.220577	0.457557	1.51	0.3	0.608761
8	3.89908	0.183114	0.471264	0.109292	-3.53178	0.429426	-0.110811	0.117091	1.51	0.3	0.382683
8	3.5361	0.179878	0.427392	0.0994688	-3.62697	0.488955	-0.223552	0.217147	1.51	0.3	0.130526
8	3.35351	0.122341	0.405323	0.0932319	-3.32771	0.293934	-0.35203	0.09863	1.51	0.3	-0.130526
8	3.13616	0.117117	0.379053	0.0872417	-2.93278	0.279903	-0.29644	0.0943372	1.51	0.3	-0.382683
8	2.50939	0.111749	0.303298	0.0701928	-1.9737	0.268544	-0.263272	0.104373	1.51	0.3	-0.608761
8	2.07065	0.191636	0.242516	0.0610765	-1.31811	0.449609	-0.118105	0.265543	1.53	0.3	-0.793353
8	12.8949	0.901451	1.51026	0.369158	1.54472	1.86736	2.53825	0.873324	1.53	0.3	0.991445
8	5.33869	1.35334	0.625273	0.215806	-5.72655	3.37358	-2.54341	2.06805	1.53	0.3	0.92388
8	5.87021	0.646694	0.687524	0.177958	-1.80716	1.4164	0.287424	0.874557	1.53	0.3	0.793353
8	2.52627	0.123004	0.29588	0.0707836	-1.85164	0.327736	-0.107444	0.107148	1.53	0.3	0.382683
8	2.35424	0.118952	0.275731	0.0660684	-2.17895	0.309613	-0.115556	0.135544	1.53	0.3	0.130526
8	2.45239	0.0925497	0.287226	0.0681429	-2.3204	0.232739	-0.179865	0.0795556	1.53	0.3	-0.130526
8	2.55676	0.0968597	0.29945	0.0710499	-2.28299	0.243372	-0.0435409	0.0836049	1.53	0.3	-0.382683
8	2.39983	0.117993	0.28107	0.0672682	-1.54202	0.271563	-0.111816	0.116666	1.53	0.3	-0.608761
8	2.45665	0.596914	0.318397	0.10488	-2.60597	2.1498	0.0698026	0.897375	1.55	0.3	0.608761
8	1.90351	0.152716	0.246707	0.0583309	-1.7395	0.38767	-0.186297	0.0866863	1.55	0.3	0.382683
8	1.55267	0.128572	0.201235	0.0477582	-0.898256	0.361162	0.117306	0.162157	1.55	0.3	-0.793353
8	13.6982	1.04505	1.77537	0.417444	-0.508883	2.4005	4.09035	1.44841	1.55	0.3	0.991445
8	7.68732	1.56903	0.996325	0.30076	-2.61837	3.32591	0.834789	2.36844	1.55	0.3	0.92388
8	4.64271	0.554435	0.601725	0.151901	-2.50183	1.26405	0.0540759	0.781122	1.55	0.3	0.793353
8	1.33068	0.0942536	0.172465	0.0402561	-1.20597	0.271767	-0.105372	0.137104	1.55	0.3	0.130526
8	1.51209	0.0625424	0.195977	0.0443344	-1.19018	0.168184	0.0100122	0.060491	1.55	0.3	-0.130526
8	1.81447	0.0741291	0.235167	0.0531785	-1.59628	0.195687	0.00861013	0.0665464	1.55	0.3	-0.382683
8	1.77563	0.0847271	0.230133	0.0523486	-1.18417	0.21095	0.0399435	0.0805486	1.55	0.3	-0.608761
8	1.51091	0.160609	0.213795	0.0508688	-1.05663	0.48223	-0.245514	0.111112	1.57	0.3	0.382683
8	1.30528	0.177913	0.184699	0.0466856	-0.93671	0.542406	0.440156	0.264581	1.57	0.3	-0.793353
8	13.1949	2.27645	1.86708	0.511586	3.1532	4.00215	3.05929	3.01405	1.57	0.3	0.991445
8	7.18129	1.74375	1.01616	0.328131	-1.77756	3.53923	1.0821	2.68688	1.57	0.3	0.92388
8	3.5129	0.544964	0.497078	0.130929	-3.79629	1.48851	-0.939312	0.836982	1.57	0.3	0.793353
8	1.05287	0.115187	0.148982	0.0356567	-0.427723	0.256706	-0.0517794	0.14774	1.57	0.3	0.130526
8	0.996164	0.0564835	0.140958	0.0310516	-0.59329	0.169779	-0.00156225	0.0652812	1.57	0.3	-0.130526
8	1.43178	0.0728857	0.202598	0.0443425	-1.03075	0.204415	0.121033	0.0773691	1.57	0.3	-0.382683
8	1.40566	0.0729869	0.198902	0.0435811	-0.628744	0.207809	0.145423	0.0812119	1.57	0.3	-0.608761
8	3.49911	1.21625	0.0792503	0.0831947	-0.820936	2.31476	-0.740253	1.55568	1.11	0.4	-0.608761
8	3.53835	0.547839	0.0801391	0.0803462	1.51095	0.926131	-0.66807	0.493	1.11	0.4	0.991445
8	3.49828	0.223428	0.0792316	0.0786463	-0.177307	0.344525	-0.26541	0.159899	1.11	0.4	0.92388
8	3.62414	0.249422	0.0820821	0.081503	-0.100859	0.352277	-0.757284	0.177124	1.11	0.4	0.793353
8	3.53364	0.327248	0.0800324	0.0796224	-0.245713	0.529843	-1.05993	0.269828	1.11	0.4	0.608761
8	3.01157	0.28821	0.0682082	0.0678787	-1.10745	0.474727	-1.0782	0.250051	1.11	0.4	0.382683
8	3.07218	0.219551	0.0695811	0.0691031	-0.819065	0.355315	-0.670313	0.178906	1.11	0.4	0.130526
8	2.98886	0.260193	0.0676938	0.067313	-0.958675	0.413419	-0.691074	0.222639	1.11	0.4	-0.130526
8	3.24468	0.419817	0.0734879	0.0734123	-0.442293	0.622931	-0.468218	0.418084	1.11	0.4	-0.382683
8	5.04114	0.671572	0.118185	0.106118	-2.77986	1.206	-0.719458	0.545355	1.13	0.4	-0.608761
8	5.52842	0.601934	0.129609	0.11595	-0.554313	0.92939	-0.246185	0.402858	1.13	0.4	0.991445
8	4.0954	0.225958	0.0960127	0.0854203	-0.255798	0.314682	-0.672479	0.169671	1.13	0.4	0.92388
8	4.5061	0.263479	0.105641	0.0940089	-0.0939239	0.3626	-1.01376	0.195163	1.13	0.4	0.793353
8	4.47315	0.300021	0.104869	0.0933851	-1.19949	0.435419	-1.01058	0.213044	1.13	0.4	0.608761
